average(station_latitude),average(station_longitude)
-16.6077,-172.9565764305
-12.5853,-176.2014999986
8.7713,151.0393461463
12.9216,149.3713240827
-9.3979,-170.5716093172
-17.4476,-181.8529167575
20.5211,145.527123462
68.8946,42.0127039147
-13.5429,-177.99827614
1.8758,154.4257452063
71.7112,-37.7458217106
-13.223,-184.2240158158
8.7581,-14.5900148897
27.2309,136.8617682737
-14.6999,-182.0192864311
22.4235,146.2710402789
-12.9969,-174.7271797026
-16.337,-178.4603148285
38.337,15.8484990134
-7.0509,142.7266677621
-24.3481,-113.452808932
-47.0163,-23.0763026161
54.8991,-181.1142785808
73.2084,-13.4735042325
14.0453,144.6695640849
-7.9977,190.0593569618
32.0602,140.2977662993
-3.2188,146.8030253068
19.6867,146.4723278435
30.8929,140.6174982981
55.9506,157.7062374229
13.7063,-85.2297379324
-13.377,-168.957658922
-14.5448,-180.3650717284
-10.1557,-177.7742070102
-6.6348,159.6906801673
-12.1839,-170.2064845135
33.1388,139.7222793462
75.7663,-60.0223633604
2.7807,140.586166748
43.3918333,-126.3654489957
-8.5848,161.7225622396
-4.1809,143.5564637276
-17.5061,179.4214428148
-13.0759,167.8095376804
-11.0845,130.8038085853
-1.5766,152.2704848516
-15.2229,-174.4204826107
-8.4719,162.354118214
37.1876,126.4223217548
-25.2574,-179.6730620054
56.0528,170.953846789
39.3575,131.435239989
-19.35,181.4714367568
-52.4771,-43.7153189781
-4.0173,146.8829534118
83.7893,-0.0655372937
27.4837,145.9330650817
38.9207,137.4157451996
-1.5235,66.7251127359
-17.5584,178.2778234423
-39.7484,-94.0479210806
-52.4908,-49.0483956278
63.1087,-27.555517961
62.8395,-31.6998572856
-2.9582,154.998196847
38.382,137.4058486643
-17.5431,183.2361793033
60.3064,163.5885787594
-13.4868,-172.5984548521
-16.5946,-177.8886958887
-15.7589,-177.9744438689
-8.4418,161.7673248273
-35.9678,35.528463765
64.6212,-27.9005611962
65.9165,-35.2677373522
-13.3746,-175.654297322
52.2362,-157.8297817541
-4.1998,175.1489697087
37.1978,21.1845913234
-45.8413,165.8407152322
-17.1558,-179.9393822121
-16.0424,-179.1092692509
-16.82,-177.0185049873
-3.4484,147.3791248177
-20.1349,-180.5100010257
-5.8617,148.6200029618
-3.0218,149.6973325233
-17.6804,182.2364193407
6.6078,-123.4397539079
92.4692,121.3536904951
-19.7136,-181.9680331715
15.3239,137.8601
-44.9565,171.2487567929
-29.0917,-173.1540024906
-27.0249,182.7587354829
-10.126,165.5395163306
-16.7976,-176.1121175475
-16.596,-179.0884005426
78.6165,6.2620963064
8.5036,156.0935883499
48.7039,167.7490976558
-44.5167,167.8412552675
34.4419,-43.5010211186
25.225,-35.7529261216
9.8306,-20.3366818826
23.334,-35.5903699197
25.254,-34.8872420984
-9.1873,-179.5563795001
-10.4628,-172.6915627912
33.4109,138.4715677279
-52.5167,171.9312030422
-48.1862,163.4270947023
-4.1994,154.0427958469
-3.1259,156.8982207456
-4.6722,149.500598017
8.2082,120.1693652405
26.0303,265.5255394105
-15.4545,170.8466146406
4.4053,76.7919757163
44.0212,-27.612379187
-3.0023,149.5763137545
-31.4978923291,176.1122383962
-17.4151,168.4102398612
-11.9259,-173.1832876723
18.6865,-55.620530307
-3.3099,156.4338583652
-20.9021,184.2600190629
59.9245,168.8911034188
63.7577,-41.830620943
28.8852,141.3837435008
-34.2213,176.2328022071
66.2097,-34.4597276746
53.124,-174.1049438221
29.2261,-69.1883443213
66.2297,-33.2779196133
-30.8395,39.1902953749
-16.1383,-177.4054605821
-5.7555,167.2964915226
53.4534,80.6751097205
-10.3885,-177.0369040158
-2.018,147.0707185938
-18.0864,-178.1227179236
37.9421,-13.4573450786
48.2027,-129.2656536305
18.2656,-25.1950923661
35.744,140.0245856241
-15.3381,-176.7384439449
-10.9158,-174.612061642
79.6245,-2.3863563582
-13.72,-180.8920614526
9.9816,85.3395332721
14.3988,145.4200481487
44.6882,146.0216577197
-0.6307,146.0070721578
-10.5113,-172.7409763985
-32.6223,43.4998579282
-16.755,-179.3394302681
20.7054,145.3260552293
-41.4752,138.6378156636
28.3241,136.7545261636
-16.5995,-179.2037355064
-9.3197,-175.8719444925
14.024,144.6563023783
-34.4164,179.080244741
-33.3854,123.9151050718
-17.4811,177.9398467888
13.8716,147.2004919718
44.8021076709,18.4822383962
-14.4441,-175.2509068932
55.6043,152.3054060007
-14.6889,174.8243920835
-6.0771,163.7921465881
-38.1669,-82.616719123
6.4454,-84.970499682
-3.4803,147.6670576313
15.3889,56.2162406041
67.3373,-45.621751033
-2.9255,148.2301
-16.9825,167.2816561273
-14.866,170.2350873659
39.1924,141.5283245836
-12.6699,-173.1518684168
25.8168,146.502297407
-21.689,166.6113679792
21.8969,146.3186201476
-16.968,-175.927503093
23.3602,-101.6630209077
23.5367,-100.8268464006
6.9517,141.0307464015
79.2502,1.005781449
-2.0494,145.0214083801
-30.3789,34.1868430719
-17.8378,176.9753851703
-36.7519,175.1207428012
76.1188,-7.2794235992
-17.6961,184.465811093
14.0742,56.0930124635
33.2718,139.188660561
-1.1915,144.2857829
-19.3717,179.3523370649
-14.3944,166.7118916937
46.7982,-296.5065972328
-17.5069,181.4228001488
-7.926,170.6950852994
-17.2229,-180.0637221112
-13.1931,-181.0353765212
14.0092,143.3428209065
-9.191,64.5874570617
-4.7384,163.4577864985
-17.5024,178.1085078852
-15.7556,-179.18766125
-15.012,-178.8656545472
27.2155,137.0229711623
27.2015,139.7324938213
-28.7248,-177.5039374563
15.5994,57.7023726453
56.8777,-156.2827511843
-2.5811,172.4931184525
-2.5419,155.0912340092
15.6279,57.7146269898
22.7972,58.1975975888
-13.6565,-176.2830879648
51.652,137.93705184
54.7808,-144.9514857335
15.8564,73.7289896753
41.8153,143.3641386965
-0.3788,148.9024299558
15.5348,62.8000637304
27.1908,129.985978386
15.6647,60.1593898183
12.1147,92.4816646224
34.9811,134.695644478
-0.8092,146.3670311449
-37.4196,179.5641052303
-28.7108,180.5490600299
14.1093,131.3650141187
10.5095,68.4409078983
-2.0495,147.1597028272
-3.1828,151.7388774839
-16.3436,-180.2920502261
27.1873,141.0702393962
-2.0459,147.1727714395
-14.2197,177.9403041437
15.6682,154.676295939
23.7627,-97.9012912254
5.6047,111.1740361072
23.4316,143.0913236982
-2.9008,153.818372416
25.3001,53.6783317817
-20.532,162.9592726731
-40.564,176.04950978
10.9951,-131.529738091
11.637,-110.4900345706
-59.5554,180.5090276519
-8.6332,164.8552
24.3455,157.6783920903
51.2977,-16.0395112594
12.2773,-15.9484332884
-4.4767,166.8373086594
45.5944,-22.7371719006
-2.8875,73.3882453229
4.5787,-2.3895432091
-43.5142,-157.5798835672
30.732,138.6896698174
-22.9834,-103.967870101
-32.7228,-72.9147341446
-14.8933,-178.5347805533
-5.3648,159.8991108784
9.8908,112.5578638115
-13.9064,-176.138871929
-22.7026,-151.1233857097
-14.1454,177.0473662282
2.8982,150.5414854819
34.0767,142.4244473133
-1.8755,153.0220249527
-25.7351,-111.4559126027
-54.3045,-48.867368415
-3.2162,167.9892816371
-3.3049,167.8395649766
-3.2648,160.2523216287
-37.0014,0.0377008933
-3.1181,157.0284400605
39.5192,142.0324173963
72.5449,-12.0673964044
-28.8869,-19.431768596
-3.951,150.9057038086
8.66,-17.7600444215
-29.2377,-4.7721538422
-12.6465,-174.1742719428
-10.8887,-167.7450905905
-3.3892,158.5453543422
-22.4149,-187.6927976208
-1.334,70.6404515002
-15.1538,-178.1177941616
-29.3869,38.3699198699
40.9858,140.9097707835
-32.5946,126.4361520165
-8.3572,-169.3321041341
-11.5246,-172.4537947649
8.4896,-8.2742949255
21.9118,145.3826
23.6178,-22.5888507854
-54.2168,152.3151297302
-17.1661,-178.4064105175
-26.2736,-1.7237847324
-2.2805,159.6730197728
41.5412,-22.7950637426
-18.7404,-176.0382872726
-15.3792,-176.5357734978
3.8275,169.9961953249
-53.8645,163.1466088187
-14.5936,-168.909488195
-3.1454,160.915710525
2.4471,155.1480680369
11.5421,-661.300983653
-17.7445,168.12680767
-14.6074,-167.6857544617
-9.0093,162.0221309396
0.3346,172.070244491
-14.7693,169.3295306852
-31.2388,-171.98022741
-17.8123,168.8360987715
-28.3762,181.5548542287
15.3295,60.4600072708
14.9147,144.552956502
-15.6159,-177.354861667
13.0458,56.1027377595
-4.1487,154.7117845328
-1.4511,152.0455909718
-20.9246,-171.4710065425
30.9224,146.1141358126
19.0017,145.6611789889
-48.8146,-15.7814975999
-48.8518,-15.5466577164
8.2925,42.6902707548
40.6491,-35.8956086539
-20.2776,-177.9268571093
17.5658,139.590051496
17.166,95.9271215448
-1.0693,90.3317082059
2.0513,161.8440753554
-17.8037,-175.7169550571
42.7339,-35.249668739
7.419,24.1951555659
-3.1924,161.487267973
-17.7182,-166.1993591822
15.064,95.4528583766
16.2884,145.9115649861
-13.6857,-172.571535121
18.4281,146.6863965595
11.9736,75.7717667551
2.4257,151.6224563863
8.7211,151.1058804223
-6.3354,168.1642499298
-7.3329,159.6600699602
15.444,-27.9280963576
-28.0563,-174.9742529447
-9.0216,-173.8810396027
-31.0115,-96.4339362529
-5.5423,-168.4603533997
14.2512,145.8167997476
2.7274,151.625
8.8549,149.5064062999
15.9374,-16.4735193641
42.6827,142.819596564
-7.8634,164.2222064308
-8.9164,73.4623957951
-30.8997,17.8109488264
-17.1881,-172.0166562759
34.6447,142.0459351421
-47.4265,-14.2116915348
-3.4004,155.1592331601
3.4495,-168.8718452224
-3.6718,155.5995517517
-3.5173,157.4392075152
-13.3632,-171.4672448412
-11.0987,-171.8783228406
-14.745,167.9023204305
-3.2577,157.2228125858
2.5773,98.3562554397
48.6801,-19.5105462265
-8.4685,171.9759520167
-50.5398,-29.7327942621
-8.2347,164.7327704045
-20.2667,-177.0399740173
-28.1502,-178.2120399225
-9.7013,-161.0161031993
-6.2759,-167.0424778177
-8.3297,166.5600667279
-21.7842,-107.8247028959
10.9417,-85.0848534452
29.3458,125.9208535607
10.724,-109.1214268329
-22.2769,-107.944325814
-22.0861,-116.0225421069
-22.1645,-148.2863987869
-22.1447,-108.5815304181
-22.1044,-124.9119883735
24.371,-104.5582949129
8.2954,-99.200373654
8.6517,151.0566312062
-1.2804,160.0438199258
-36.7831,140.3392800662
-19.3729,179.3567927721
-14.9672,168.0489777238
-2.3824,159.180703661
-13.3574,168.1222900268
27.2951,146.4522560649
-14.9603,-174.0997108393
1.1077,-168.5730178184
-13.3107,-172.36502962
-16.6831,-173.1700557329
-17.2422,-173.3124665276
55.9203,158.6596870541
-8.4204,164.8235625903
-31.2283,179.3029515657
-31.0038,174.49569758
10.5157,-98.2340852552
30.3237,144.3558026027
-40.2981,176.1251675993
-2.2336,-192.9705488315
-37.2108,-80.042582438
-4.1215,155.3934183385
62.9259,-3.1011071281
-3.4529,150.851418123
-3.6624,156.2080887203
-3.3757,-174.3921223507
11.7108,97.1035803951
-14.6245,-175.621011845
-2.8026,155.8399702063
53.1298,-36.8266360523
-3.3406,-169.6514851368
-17.5406,-176.8738155289
-2.9676,-166.6802302001
-33.2838,127.9706264441
-12.535,-179.6598731226
-38.0169,176.6156142736
-19.4977,64.6995427067
16.758,151.659372119
21.5627,150.7307781343
49.838,-30.5710800233
-0.8738,-119.1212302312
-0.8221,-76.2642444653
-26.8489,-109.5489455529
-26.9853,-106.4280781245
-26.8095,-105.6488
-26.988,-102.2916674785
64.6386,-26.5637165369
-13.6556,-7.2257498088
-26.9182,-108.8816920863
-45.546,166.5470985047
-19.3861,-10.4659084321
7.6458,97.7135090542
-13.5616,-175.872
-29.4515,52.8225593958
-1.9949,151.039714902
-1.7727,150.9539354607
-54.3882,170.5625163328
23.2652,-21.2308326217
-10.7319,-167.1565385895
-49.086,174.9584125641
-7.9565,-11.6782271277
30.5531,-20.8569903455
-36.9767,-81.6722513721
-8.3658,170.6359611613
-9.2406,-168.7135
-25.5188,57.9338429228
-2.1621,157.1487665641
-2.1755,152.5403163283
-26.9055,-121.8677472756
-9.3618,160.5838756115
-45.3054,134.362637106
18.1574,-19.5459281982
18.2361,-19.5503405708
39.6975,-9.1183017136
-37.4712,84.0186588329
-31.7235,84.3442454077
-3.5026,153.9305609739
-3.2541,156.1223329132
-41.4241,144.052983183
-17.4394,-178.0253565999
-2.6695,85.0435113775
-9.7283,177.615762894
-5.4843,173.1680225249
-14.9798,173.4016588138
1.1023,149.4108285903
65.4002,-26.6909997875
-25.2368,-90.2060579156
-5.024,164.0575361811
53.3235,-29.6852407655
-17.262,-170.5991987354
3.6827,75.6902972103
-15.238,170.098604112
-28.3341,76.6234371249
46.87959327,-112.5230032458
46.9112,-137.9891288512
-2.6725,162.749392069
15.6373,57.7321542343
15.6852,64.9734457657
18.9849,-106.4336449158
15.614,69.7902100306
-15.5955,-168.8003263291
15.6512,67.5438806694
-3.9655,151.7619160997
15.6361,68.8407201499
-0.7672,147.9652329249
15.6562,65.5663699035
15.7009,73.3071560814
-45.7224,164.0199708316
11.7145,85.2337182742
15.709,73.3213956701
-37.5346,178.0716678605
-3.8862,72.9544864963
-19.8913,-174.6879494383
-10.9716,133.0094509531
26.1493,98.1921760927
18.932,-107.443
24.1957,-106.3087977344
-4.0025,102.4421180212
-11.6827,170.3884959254
-9.0888923291,-177.1084939561
-11.47386281,-174.0622747271
-11.4062,-172.0903846328
-11.2618231,-174.9403913735
33.1696,146.5712110919
-30.3,-175.8
-28.7638,-171.0812778227
-6.3,152.8
-4.1009,158.9312596866
-15.1919,169.9946831533
40.442,148.4587733173
-12.6402,-171.4585848429
-19.7,-178.3
-15.9324,-163.9198980029
23.763,-46.626
8.6658,182.9441167163
8.8922,155.9612567532
-17.5105,-165.2902192716
-22.0245,-108.3503667757
-5.9709,164.6572859517
-26.9878,-98.0891297025
-26.9631,-102.6544785136
-31.9548,182.2839680257
-26.8745,-107.1727886038
-12.33088206,-176.8148950415
-12.248,-158.385686468
-2.63429963,151.990596045
-2.5484,161.2570496233
-34.84784897,168.7916051547
-36.581,181.7556798383
-4.8206,166.2989933951
-33.864,70.0535022839
10.8815,130.4732193883
-28.86481648,-178.7000842654
14.2427,146.0955708342
12.1364064748,-68.530362712
-30.7895935252,-72.215362712
-17.2772,-69.1677327413
-5.0522,-75.359073404
-29.971,-78.9061489316
-11.8583,-73.502760534
-34.5597,-71.01060343
-22.9556,-69.1774226335
5.6821,-93.0037935287
-20.5798,-70.905656994
-31.2626,-73.3768277221
-38.8478,-73.6008059535
11.8957,-71.1117561308
-22.4959,-71.7728608768
4.3509,-83.5724729405
-15.4391,-69.3631747918
4.6651,-77.8355241044
-20.1307,-81.6683290487
-21.7717,-61.6799701555
7.7887,-73.7788184121
-28.1044,-72.3833423422
-2.4673,-74.1687861005
-2.4673,-74.1687861005
-11.7484,-74.8015728894
-34.9964,-71.9634875493
-18.804,-72.3272607959
-29.3004,-66.4573431236
-31.7339,-72.7768
-31.1074,-68.6998880797
7.6915,-73.8180685758
-11.7013,-84.5728183395
-20.4745,-71.2813780139
4.9862,-74.8312183038
-26.9801,-71.9933367059
-21.7285,-67.0951298954
-11.1592,-75.0417610933
-24.4006,-68.2152198984
-21.1807,-68.883788903
-23.2122,-68.937497412
-28.0491,-71.4734795967
-27.1759,-69.0474099787
-18.8417,-69.2568362655
-22.6616,-67.5390341127
-31.0812,-70.9828022651
-32.0477,-72.6681586878
-6.4028,-75.3903586793
6.3794,-73.3661175477
-24.9862,-68.9674366048
-11.3231,-82.8257811029
-4.023,-72.7792028548
-19.4109,-64.5172333097
7.6296,-73.5098703785
7.5565,-86.8288411753
-29.7128,-71.9208371908
-13.5122,-65.5872428293
-13.4466,-49.954504664
-34.4578,-71.6225042109
-21.8241,-67.1757880467
-14.977,-72.7862082679
-33.2331,-71.3617116343
-12.6509,-73.0725550909
-22.1257,-69.1392743767
-19.0978,-69.4917382445
-14.874,-73.6437194018
-19.6651,-69.1246892294
7.86,-72.1862109053
-34.7433,-70.8215675344
-23.1258,-68.125758419
-20.2382,-64.7649692989
-22.6571,-67.0791257868
-12.8862,-63.7222998625
-27.9582,-71.0012278154
1.9856,-87.1445294391
1.8853,-84.6940456167
-17.3223,-73.6328976212
-36.0487,-74.0778169057
-20.5848,-95.9940665625
-11.6445,-74.7602524184
-28.947,-72.4197408709
7.5977,-72.2403762872
-50.5554,-77.1646173481
-22.5405,-69.9952429303
-21.7597,-66.74171388
-1.2994,4.6370754261
-18.7163,-58.8742
-1.3547,-77.1719139171
-13.367,-71.4408205381
-21.0165,-64.8893077841
5.6935,-86.3409210557
4.9249,-83.9060941202
4.9945,-83.9416785695
-22.5942,-65.0509432733
-27.4695,-71.5356311179
-30.6855,-68.4067413299
-21.5345,-64.9597769013
-18.3435935252,-69.412362712
-21.6147,-69.4072648014
12.6994,-67.3784360311
3.044,-87.4928943963
-19.7109,-73.158591921
-31.0721,-68.7373874071
7.6208,-72.9589698306
-25.6215935252,-71.606362712
-18.7355935252,-71.324362712
0.2748,-81.6995051301
-21.4426,-70.4765525118
-29.1905935252,-68.142362712
-21.498,-67.3434843889
-10.8319,-78.7912248015
-17.5755,-69.4886350236
-31.3915935252,-71.140362712
12.9599,-64.477854949
12.5639,-69.7889392328
-21.4565935252,-70.045362712
-25.5359,-66.2665171932
-21.5061,-65.729600822
-29.9327,-71.4096972279
-11.5612,-80.6106228753
-24.9251,-69.2497142445
0.5677,-83.8414604137
-24.8456,-66.5575969289
-26.4914,-67.8838719558
-31.053,-68.793660283
-23.1203,-68.6418333165
-20.5307,-66.9618456218
-27.1012,-68.8811015802
9.1369,-73.7671871695
7.6331,-81.9741
-21.3653,-66.4815336776
-18.5761,-70.4774961403
-21.2016,-67.9436439572
-34.6136,-73.1027452779
5.9556,-83.8901448841
-20.0446,-69.0831150732
-34.2054,-74.0021611481
-29.2025935252,-69.072362712
-21.6627,-66.5930080667
-19.0295,-66.4265254518
-11.4376,-78.7765595246
-9.5451,-73.2976889301
-21.3414,-68.2753670349
-15.9481,-67.1592369653
8.982,-71.7514073675
-21.0921,-66.2062468634
9.9098,-81.7559865946
-31.1256,-68.7818371039
8.9886,-79.5540488287
8.9995,-72.7479562622
0.6783,-81.7532988347
-30.8134,-68.0882175635
9.6913,-78.9384143551
-24.2182,-71.4053003309
-33.5988,-71.4135232665
8.6638,-98.9702244434
9.1079,-98.4539734875
-22.1173,-67.1862651834
-21.4552,-68.6625395216
-12.7723,-73.654212214
10.0173,-100.4329105553
-22.5445,-68.2771535658
8.9202,-80.0087212231
0.322,-80.0206439967
-11.9097,-78.8024059763
-3.6826,-88.5300720796
6.4734,-75.9978235535
-36.3977,-75.4806364566
-28.4819,-72.0349947765
-11.8637,-89.1543603565
-34.866,-70.9263459295
1.1547,-77.9322803774
1.1347,-78.2983346072
1.1861,-77.83004306
-11.3457,-74.9802225369
-27.7917,-69.0150274669
-19.1161,-64.1468260576
-20.1691,-74.3466739608
-11.9709,-79.4601383271
-30.6891,-69.7208532799
-21.9106,-65.4380285766
-15.3363,-72.6710505222
-18.0066,-58.1326213299
-19.0717,-68.9481795948
-5.4333,-78.8729415799
6.7881,-77.7863972874
-18.0337,-57.8769197406
-26.6805,-71.3707209338
-39.4769,-75.1564566529
1.1798,-84.7576675974
-27.1364,-68.6878545242
5.8192,-84.6286741143
-19.2105935252,-69.367362712
-21.4235935252,-67.700362712
-32.7907,-70.3651973727
-20.2263,-66.3358
-22.5359,-59.989882885
9.052,-73.7405287181
-19.9929,-69.1966008715
2.9769,-77.158218629
0.4301,-80.269848246
-29.4871,-71.4560735068
-28.9465935252,-72.068362712
-25.3435935252,-71.500362712
-28.892,-71.5628
0.414,-80.2686351969
-11.9789,-62.5593150488
-22.1105,-69.5372
-29.9256,-71.7416464015
-10.8919,-77.1449307124
-34.9413,-74.8931448216
-20.8597,-70.2526900716
-20.8723,-69.9004482079
-11.9899,-76.9380416503
-13.7315,-76.9929778683
6.3923,-78.2960857555
14.5893,-78.6155062502
-18.3264,-70.7269505153
-11.6168,-79.7810108187
-11.2423,-72.7333323014
-32.5719,-71.2806493489
-30.6557,-70.6454486743
-14.9569,-76.7107342689
-19.8078,-68.0556034177
-14.4402,-73.4443453304
7.1543,-80.5733877027
5.0229,-83.7015578071
-0.054,-79.8401072125
0.2686,-77.931932795
-19.7029,-69.6796070229
-20.1202,-69.0751829596
-12.7162,-71.1093033245
-9.4242,-78.3779745462
-20.5382,-70.165938874
-34.3909,-73.4582585133
-19.5706,-69.6157228277
-10.8782,-72.2800517935
-7.5426,-72.3426138398
-12.2945,-73.1031961639
-3.3083,-71.5016310731
-20.9559,-68.2576854079
-11.9859,-76.4633018731
-16.0348,-70.2651507428
-4.9592,-75.6081728909
-19.9903,-68.0908437705
9.2401,-72.459743455
-22.2952,-70.3917847577
0.8034,-79.1253768418
-19.8858,-70.6800450519
-32.2859,-70.6709707116
-15,-74
-21.358,-64.9316786474
1.289,-76.5882746668
